pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
4513,5,19.292604501607716,22.165904314501176,15.252976190476192,34.65140478668054,24.607658505963588,15.221604858508853,0.0,20.740555416562422,20.16358904449126,37.35092616087287,42.40426071519148,30.0,61.750766657373845,47.43589743589743,29.029582526956045,0.0,39.51194184839045,38.53211009174312
4515,5,49.82686124165224,50.945728767461986,49.73958333333333,54.539542143600414,50.98556183301945,57.00994960589223,33.57995846313603,52.7395546659995,50.88610732432768,87.31286475513829,86.65990362668019,87.88265306122449,85.28017842207973,86.52537938252223,84.43461432126071,61.532033426183844,88.05815160955348,86.0091743119266
4521,5,38.164729161513726,40.36345654592657,36.24751984126984,34.65140478668054,41.90834902699309,49.5154412714821,33.57995846313603,39.166875156367276,39.422481100508115,71.25095153514337,73.5226984529546,68.23979591836735,61.750766657373845,76.08581894296181,77.57810340060823,61.532033426183844,71.00207684319834,71.0499490316004
4522,5,7.012119713084343,7.763629620472247,6.79563492063492,0.0,6.541117388575016,0.0,10.033748701973002,12.759569677257943,7.95637625480233,13.981223039837603,15.369008369261984,13.520408163265307,0.0,13.134484563055992,0.0,19.554317548746518,24.922118380062305,15.72375127420999
4524,5,76.45312886470442,89.54135245394981,43.080357142857146,95.8636836628512,95.40489642184558,37.49838480423827,33.57995846313603,47.79834876157118,75.337712231999,99.44176604922609,100.0,79.18367346938776,100.0,100.0,63.56096212330661,61.532033426183844,82.91796469366562,98.52191641182468
4525,5,12.379421221864952,13.85832612189393,10.453869047619047,38.943808532778355,16.208411801632142,0.0,10.033748701973002,3.2524393294971228,12.653364729210558,24.359299670134487,27.00989094598022,20.637755102040817,67.82826874825759,31.580324437467294,0.0,19.554317548746518,6.4901349948078915,24.694189602446485
4527,5,48.73856047489488,55.4209420200272,38.132440476190474,60.91311134235172,56.05775266792216,63.98759529654994,64.69366562824507,46.334751063297475,54.95104721774693,85.89190560771378,90.51483641897032,71.12244897959184,90.24254251463618,91.07796964939821,89.54935029029582,95.4874651810585,81.12668743509866,89.55147808358818
4528,5,11.006678209250556,11.59599456051428,10.453869047619047,17.156607700312172,12.052730696798493,0.0,27.12876427829699,6.817613209907431,11.054653612591398,21.74574980969297,22.7998985544002,20.637755102040817,32.36688040144968,23.835688121402406,0.0,50.64066852367688,13.57736240913811,21.661569826707442
4529,5,28.951273806579277,34.83743355173693,13.901289682539684,49.115504682622266,41.15505335844319,0.0,19.132917964693664,29.034275706780083,29.19816581980419,55.290535397107334,64.79837687040325,27.39795918367347,79.9832729300251,75.11773940345368,0.0,36.57381615598886,54.179646936656276,54.20489296636085
4531,3,70.98689092258225,79.81209049326246,57.638888888888886,94.9401664932362,83.40238543628374,60.731360640909685,62.149532710280376,42.21916437327996,75.07745693394473,54.80349344978166,69.21397379912663,29.148471615720524,97.45293466223698,71.72489082969432,41.73055859802848,43.83259911894273,14.628820960698691,62.44541484716157
4532,2,62.68859757605738,59.76016812955866,66.81547619047619,42.57284079084287,63.92969240426868,77.32265150536244,53.81619937694704,55.05379034275707,55.85574420622134,23.646496815286625,23.40764331210191,29.06050955414013,12.24,31.84713375796178,63.17891373801917,19.39345570630487,19.26751592356688,17.67515923566879
4533,4,49.24560969577046,49.77129435035233,50.173611111111114,9.482310093652444,55.58066541117389,49.5154412714821,38.68120456905504,50.18764073054791,43.05366216383691,24.44029850746269,24.62686567164179,27.450980392156865,4.0,31.80970149253731,26.79245283018868,21.895734597156398,25.607476635514022,20.42910447761194
4535,3,61.84763789265397,49.1531709729262,75.04960317460318,42.57284079084287,43.979912115505336,79.0799844941207,50.75285565939771,47.79834876157118,53.054901474780024,37.33624454148472,21.17903930131004,60.1528384279476,24.695459579180508,14.847161572052403,66.70317634173057,26.54185022026432,20.19650655021834,26.85589519650655
4536,3,43.58149888696513,44.134009148225985,44.13442460317461,42.57284079084287,54.55116133082235,45.600206745057505,19.132917964693664,20.740555416562422,30.970380468459535,12.336244541484715,15.502183406113538,12.22707423580786,24.695459579180508,29.475982532751093,27.27272727272727,4.955947136563877,4.148471615720524,7.423580786026202
4537,2,59.287657679940644,59.10495734948695,60.466269841269835,60.91311134235172,66.03892027620842,45.600206745057505,38.68120456905504,57.03027270452839,53.054901474780024,19.904458598726116,22.452229299363058,18.39171974522293,30.959999999999997,35.111464968152866,19.329073482428115,7.182761372705507,22.213375796178344,15.445859872611464
4538,4,50.432846895869396,54.493756953887996,45.83333333333333,49.115504682622266,64.98430634023855,66.7528104406254,27.12876427829699,34.250688016012006,43.05366216383691,27.1455223880597,31.62313432835821,20.72829131652661,32.095238095238095,45.7089552238806,43.86792452830189,12.985781990521328,13.738317757009346,20.42910447761194
4539,5,7.012119713084343,9.815799233527011,2.951388888888889,0.0,9.50408035153798,8.424861093164491,19.132917964693664,9.969977483112334,9.51790804312802,13.981223039837603,19.325386761349225,5.790816326530612,0.0,18.969126111983257,16.36715510091236,36.57381615598886,19.70404984423676,18.705402650356778
4541,5,35.19663616126639,38.21238719248362,31.572420634920633,49.115504682622266,38.819836785938485,45.600206745057505,27.12876427829699,32.77458093570178,37.984880406493986,66.20147170768841,70.04818665990362,60.05102040816327,79.9832729300251,71.58555729984302,73.18219518938346,50.64066852367688,60.87746625129803,68.85830784913354
4542,5,47.13084343309424,49.51168253183336,45.424107142857146,49.115504682622266,49.25298179535468,71.48210363096007,27.12876427829699,46.334751063297475,49.2626099888462,84.21720375539203,85.41719502916561,82.32142857142857,79.9832729300251,85.08634222919937,93.7517279513409,50.64066852367688,81.12668743509866,84.19979612640162
4543,5,46.500123670541676,50.006181233774264,42.73313492063492,58.96201873048908,51.60075329566855,57.00994960589223,38.68120456905504,42.21916437327996,48.22158879662907,83.43060137021061,85.77225462845549,78.64795918367346,88.70922776693617,87.10099424385137,84.43461432126071,69.47075208913648,75.31152647975078,82.79816513761467
4551,4,57.40786544645066,65.52107800717023,48.67311507936508,85.53590010405827,63.92969240426868,82.94353275617004,27.12876427829699,50.18764073054791,66.62535630189615,37.5,47.29477611940299,24.743230625583568,89.04761904761904,43.656716417910445,67.26415094339623,12.985781990521328,25.607476635514022,50.93283582089553
4553,5,40.662874103388575,44.82630733094325,35.05704365079365,56.971904266389174,43.27683615819209,41.62036438816384,27.12876427829699,47.79834876157118,46.32544305366216,75.00634356762244,79.78696424042607,66.19897959183673,87.14803456927794,77.99581371009943,68.59275642797898,50.64066852367688,82.91796469366562,80.58103975535168
4554,5,33.87336136532278,36.59290394362715,30.766369047619047,42.57284079084287,34.965473948524796,15.221604858508853,27.12876427829699,44.90868151113335,37.984880406493986,64.0446587160619,67.46132386507735,58.62244897959184,72.51184834123224,65.56776556776556,29.029582526956045,50.64066852367688,79.25752855659398,68.85830784913354
4561,4,93.81647291615137,95.05501298059093,89.84375,95.81165452653487,95.99497802887633,95.1027264504458,92.26375908618898,80.9607205404053,93.15900359400173,98.69402985074626,99.44029850746269,96.5452847805789,99.80952380952381,99.25373134328358,90.28301886792453,98.29383886255924,75.42056074766356,97.29477611940298
4562,5,25.191689339599304,21.510693534429475,31.572420634920633,0.0,25.976145637162585,21.566093810569843,19.132917964693664,20.740555416562422,17.784112033709256,48.46485663537173,41.186913517626174,60.05102040816327,0.0,49.9476713762428,40.03317666574509,36.57381615598886,39.51194184839045,34.14882772680938
4564,4,52.58471432104873,51.14352824823835,55.97718253968254,60.91311134235172,51.60075329566855,53.223930740405734,38.68120456905504,49.074305729296974,50.88610732432768,29.66417910447761,27.1455223880597,36.97478991596639,46.476190476190474,27.33208955223881,30.09433962264151,21.895734597156398,24.205607476635514,28.264925373134332
4565,5,19.292604501607716,26.282606008159227,4.78670634920635,38.943808532778355,38.819836785938485,0.0,0.0,3.2524393294971228,11.054653612591398,37.35092616087287,49.88587370022825,9.464285714285714,67.82826874825759,71.58555729984302,0.0,0.0,6.4901349948078915,21.661569826707442
4566,5,29.37175364828098,31.30176783285944,26.40128968253968,23.959417273673257,33.89830508474576,27.510014213722705,27.12876427829699,29.034275706780083,28.144751518155903,55.97564070032986,58.914532082170936,50.61224489795918,44.410370783384444,63.81475667189953,49.40558473873376,50.64066852367688,54.179646936656276,52.31906218144751
4567,5,49.65372248330448,47.17517616516257,53.58382936507936,45.850676378772114,43.979912115505336,45.600206745057505,27.12876427829699,58.906680010007506,50.32841739992564,87.13524486171022,82.88105503423789,92.06632653061224,76.33119598550321,79.09471480900052,73.18219518938346,50.64066852367688,92.23779854620976,85.47400611620795
4568,5,25.612169181301013,30.75781926072444,15.252976190476192,34.65140478668054,34.965473948524796,27.510014213722705,27.12876427829699,20.740555416562422,26.06270913372165,49.226084750063436,58.05224448389551,30.0,61.750766657373845,65.56776556776556,49.40558473873376,50.64066852367688,39.51194184839045,48.87869520897044
4569,5,27.56616373979718,28.038076400049448,27.294146825396826,51.925078043704474,24.607658505963588,32.704483783434554,19.132917964693664,18.038528896672503,30.16482835543438,52.90535397107333,53.0560486938879,52.21938775510204,82.93838862559242,47.43589743589743,56.92562897428809,36.57381615598886,34.65732087227414,55.98878695208971
4571,4,77.86297303982191,83.42193101743108,70.37450396825396,85.53590010405827,85.51161330822347,75.41025972347849,77.297507788162,78.65899424568427,80.60478374024042,75.3731343283582,80.50373134328358,68.25396825396825,89.04761904761904,82.6492537313433,56.509433962264154,78.1042654028436,71.40186915887851,77.1455223880597
4574,5,25.94607964382884,23.538138212387192,30.766369047619047,34.65140478668054,25.976145637162585,21.566093810569843,0.0,20.740555416562422,21.415293097038045,49.86044151230652,44.78823231042354,58.62244897959184,61.750766657373845,49.9476713762428,40.03317666574509,0.0,39.51194184839045,40.80020387359837
4575,5,7.667573583972298,7.763629620472247,8.618551587301587,9.482310093652444,3.301946013810421,8.424861093164491,19.132917964693664,6.817613209907431,9.51790804312802,15.173813752854606,15.369008369261984,17.066326530612244,18.037357122943966,6.671899529042387,16.36715510091236,36.57381615598886,13.57736240913811,18.705402650356778
4576,5,47.67499381647291,50.686116948943,44.13442460317461,51.925078043704474,51.60075329566855,60.731360640909685,43.21131879543095,47.79834876157118,49.7459412566613,84.85156051763512,86.48237382703525,80.58673469387755,82.93838862559242,87.10099424385137,87.39286701686481,75.76601671309191,82.91796469366562,84.81141692150867
4581,5,35.951026465495914,38.645073556681915,32.948908730158735,34.65140478668054,41.90834902699309,41.62036438816384,19.132917964693664,37.55316487365524,35.61779650514314,67.59705658462319,70.83439005833122,62.5,61.750766657373845,76.08581894296181,68.59275642797898,36.57381615598886,68.50986500519211,64.98470948012233
4583,5,15.767994063814001,14.785511188033132,19.02281746031746,0.0,19.79912115505336,8.424861093164491,19.132917964693664,12.759569677257943,11.054653612591398,30.677493022075613,28.759827542480345,36.81122448979592,0.0,38.30455259026688,16.36715510091236,36.57381615598886,24.922118380062305,21.661569826707442
4584,5,6.17116002968093,7.763629620472247,4.78670634920635,9.482310093652444,9.50408035153798,8.424861093164491,10.033748701973002,3.2524393294971228,6.233734043871608,12.38264399898503,15.369008369261984,9.464285714285714,18.037357122943966,18.969126111983257,16.36715510091236,19.554317548746518,6.4901349948078915,12.359836901121305
4585,5,20.220133564185012,19.990110025961183,21.465773809523807,17.156607700312172,25.976145637162585,8.424861093164491,10.033748701973002,18.038528896672503,15.268310819184533,39.07637655417407,38.34643672330713,41.454081632653065,32.36688040144968,49.9476713762428,16.36715510091236,19.554317548746518,34.65732087227414,29.510703363914377
4586,5,22.112292851842692,22.165904314501176,22.780257936507937,23.959417273673257,24.607658505963588,0.0,10.033748701973002,27.107830873154864,20.16358904449126,42.65414869322507,42.40426071519148,43.92857142857143,44.410370783384444,47.43589743589743,0.0,19.554317548746518,50.77881619937694,38.53211009174312
4587,5,52.42394261686866,53.10916058845345,52.963789682539684,69.52393340270552,55.10357815442561,53.223930740405734,38.68120456905504,44.90868151113335,51.704052546783984,90.00253742704896,88.63809282272382,91.42857142857143,95.76247560635629,90.2407116692831,81.0893005252972,69.47075208913648,79.25752855659398,86.69724770642202
4588,5,17.37571110561464,21.510693534429475,10.453869047619047,29.812695109261185,16.208411801632142,21.566093810569843,38.68120456905504,18.038528896672503,24.922543066055272,33.747779751332146,41.186913517626174,20.637755102040817,54.22358516866462,31.580324437467294,40.03317666574509,69.47075208913648,34.65732087227414,46.91641182466871
4589,5,16.881028938906752,14.785511188033132,21.465773809523807,23.959417273673257,12.052730696798493,0.0,19.132917964693664,18.038528896672503,16.557194200024785,32.80893174321238,28.759827542480345,41.454081632653065,44.410370783384444,23.835688121402406,0.0,36.57381615598886,34.65732087227414,31.829765545361877
4611,1,98.29334652485778,98.68957843985659,92.83234126984127,98.59521331945889,99.00816070307596,96.2010595684197,94.31464174454828,93.7453089817363,97.93035072499691,85.4586129753915,88.81431767337807,64.98881431767339,88.81431767337807,91.834451901566,89.02575587905936,60.06711409395973,72.14765100671141,82.88590604026845
4612,3,52.06529804600544,64.75460501916183,25.34722222222222,78.26482830385015,40.48964218455744,60.731360640909685,10.033748701973002,91.21841381035777,78.84496220101623,22.05240174672489,47.05240174672489,4.366812227074235,69.54595791805093,12.336244541484715,41.73055859802848,1.8722466960352422,87.117903930131,68.5589519650655
4613,2,56.87608211723967,56.74372604771912,58.792162698412696,45.850676378772114,55.58066541117389,60.731360640909685,56.81464174454829,63.68526394796097,57.590779526583226,16.480891719745223,19.347133757961785,15.525477707006369,14.719999999999999,18.869426751592357,37.85942492012779,23.144453312051077,31.76751592356688,20.222929936305732
4614,2,76.143952510512,71.10891333910249,83.3953373015873,73.19198751300729,71.02322661644695,57.00994960589223,83.25545171339563,70.19014260695522,71.86764159127526,50.63694267515923,43.47133757961784,63.69426751592356,52.400000000000006,43.94904458598726,32.74760383386581,71.66799680766161,44.18789808917197,46.57643312101911
4615,1,64.98886965124908,69.05674372604771,61.37152777777778,80.73621227887617,73.33333333333333,57.00994960589223,38.68120456905504,63.68526394796097,64.92750030982774,12.080536912751679,19.23937360178971,8.612975391498882,33.33333333333333,33.89261744966443,28.331466965285557,2.237136465324385,15.995525727069351,13.31096196868009
4616,2,26.26762305218897,15.725058721720856,38.71527777777778,9.482310093652444,14.28750784682988,21.566093810569843,10.033748701973002,18.038528896672503,16.557194200024785,0.9554140127388535,0.6369426751592357,2.7070063694267517,1.28,0.3184713375796179,2.8753993610223643,0.9577015163607342,0.7165605095541402,0.7961783439490446
4617,3,70.98689092258225,65.52107800717023,78.85664682539682,69.52393340270552,66.84243565599498,57.00994960589223,50.75285565939771,68.73905429071804,64.0599826496468,54.80349344978166,47.92576419213974,68.44978165938865,60.243632336655594,48.03493449781659,37.130339539978095,26.54185022026432,49.56331877729257,46.61572052401747
4621,1,56.307197625525596,53.925083446655954,60.677083333333336,79.90374609781477,56.05775266792216,37.49838480423827,38.68120456905504,37.55316487365524,52.1254182674433,5.1454138702460845,6.263982102908278,7.718120805369128,31.879194630872483,11.073825503355705,7.950727883538635,2.237136465324385,1.5659955257270695,4.921700223713646
4622,2,36.68068266139006,36.59290394362715,38.132440476190474,23.959417273673257,39.73634651600753,37.49838480423827,19.132917964693664,39.166875156367276,34.04387160738629,2.8662420382165608,4.538216560509554,2.388535031847134,4.3999999999999995,4.856687898089172,11.900958466453675,2.0750199521149244,7.245222929936306,4.140127388535031
4623,2,48.55305466237942,47.47187538632711,51.10367063492064,66.35015608740895,48.09792843691149,45.600206745057505,38.68120456905504,37.55316487365524,46.84595364977073,8.121019108280255,9.474522292993631,8.121019108280255,38.879999999999995,11.94267515923567,19.329073482428115,7.182761372705507,6.449044585987261,10.111464968152866
4624,2,76.45312886470442,66.08975151440227,87.58680555555556,72.16441207075962,67.25674827369743,41.62036438816384,72.6246105919003,64.63597698273705,64.92750030982774,51.51273885350318,33.75796178343949,73.72611464968153,49.919999999999995,37.261146496815286,15.495207667731629,49.48124501197127,33.43949044585987,32.48407643312102
4625,3,53.48750927529062,52.379775003090614,56.48561507936508,42.57284079084287,55.10357815442561,63.98759529654994,56.81464174454829,46.334751063297475,50.32841739992564,23.580786026200872,25.655021834061138,27.510917030567683,24.695459579180508,30.786026200873362,46.22124863088718,35.90308370044053,18.88646288209607,23.034934497816593
4631,4,85.25847143210487,89.2075658301397,77.23214285714286,81.58168574401665,91.57564344005023,93.60382478356377,69.09397715472481,87.30297723292469,85.16544801090593,87.8731343283582,89.92537313432835,80.29878618113912,82.47619047619048,92.91044776119402,87.54716981132076,63.69668246445498,87.75700934579439,84.51492537313433
4634,5,34.18253771951521,33.42811225120534,36.84275793650794,38.943808532778355,32.919020715630886,15.221604858508853,27.12876427829699,37.55316487365524,33.1639608377742,64.57751839634611,62.64265787471468,69.13265306122449,67.82826874825759,62.06174777603349,29.029582526956045,50.64066852367688,68.50986500519211,61.060142711518864
4635,5,46.8711352955726,46.65595252812461,48.288690476190474,54.539542143600414,43.27683615819209,49.5154412714821,43.21131879543095,50.18764073054791,49.7459412566613,83.93808678000508,82.14557443570885,86.3265306122449,85.28017842207973,77.99581371009943,77.57810340060823,75.76601671309191,85.51401869158879,84.81141692150867
4641,4,66.95523126391294,75.2008900976635,55.97718253968254,70.99375650364203,75.78154425612053,91.03243313089547,67.04309449636553,73.40505379034276,74.80480852645928,55.03731343283582,65.85820895522389,36.97478991596639,62.857142857142854,64.55223880597015,81.98113207547169,59.33649289099526,61.6822429906542,66.32462686567165
4645,4,51.570615879297556,57.31239955495116,44.13442460317461,66.35015608740895,64.98430634023855,32.704483783434554,27.12876427829699,52.7395546659995,50.32841739992564,28.35820895522388,35.5410447761194,18.954248366013072,55.23809523809524,45.7089552238806,15.283018867924527,12.985781990521328,29.53271028037383,27.33208955223881
4652,3,11.006678209250556,12.251205340585981,8.618551587301587,0.0,16.208411801632142,8.424861093164491,0.0,15.32399299474606,9.51790804312802,0.6550218340611353,1.0917030567685588,0.6550218340611353,0.0,2.292576419213974,1.642935377875137,0.0,2.4017467248908297,1.0917030567685588
