postcode,geometry,pc4,stedelijkheid,third_places_total_ranked,third_places_non_medical_total_ranked,third_places_medical_ranked,third_places_food_beverage_ranked,third_places_retail_ranked,third_places_community_ranked,third_places_cultural_ranked,third_places_sport_leisure_ranked,third_places_non_medical_non_retail_total_ranked,third_places_total_ranked_by_urbanisation,third_places_non_medical_total_ranked_by_urbanisation,third_places_medical_ranked_by_urbanisation,third_places_food_beverage_ranked_by_urbanisation,third_places_retail_ranked_by_urbanisation,third_places_community_ranked_by_urbanisation,third_places_cultural_ranked_by_urbanisation,third_places_sport_leisure_ranked_by_urbanisation,third_places_non_medical_non_retail_total_ranked_by_urbanisation
2851,"POLYGON ((117911 447896, 117449 447736, 116979 447708, 116407 447803, 115777 447451, 114923 447470, 114607 448377, 114598 448399, 113879 447921, 113484 447688, 113170 447557, 112687 447450, 112189 447438, 111601 447500, 111327 447465, 111723 446251, 111581 446254, 111403 446430, 111397 446352, 111400 446187, 110934 446254, 110407 446696, 110380 446596, 109930 446757, 109764 446747, 109338 446513, 109674 446100, 110255 445684, 110268 445701, 110269 445705, 111201 445039, 111252 444931, 111498 444954, 111568 444753, 111763 444826, 112032 444797, 112813 444791, 112984 444264, 113277 444376, 113478 444034, 114336 445003, 114620 444834, 115717 445191, 116049 445248, 116522 445060, 115898 445863, 118361 446404, 118604 446531, 117911 447896))",2851,5,61.46425921345535,62.356286314748424,61.867559523809526,69.52393340270552,63.22661644695543,71.48210363096007,59.51453790238836,56.12959719789843,61.55657454455323,96.37147931996957,94.85163581029671,96.76020408163264,95.76247560635628,95.36891679748824,93.7517279513409,92.20055710306406,90.60228452751818,94.01121304791027
2855,"POLYGON ((116522 445060, 116049 445248, 115717 445191, 114620 444834, 114336 445003, 113478 444034, 114677 443272, 115088 442146, 115514 442480, 116160 442872, 116393 442808, 116518 442562, 117178 442275, 117356 442062, 117525 442009, 117599 441695, 117785 441511, 117918 441171, 117859 441012, 118199 440846, 118677 441214, 119154 441462, 119062 441793, 118797 442308, 117921 443107, 117783 443115, 117006 444276, 117083 444338, 116522 445060))",2855,5,14.358149888696513,8.75262702435406,24.06994047619048,9.482310093652444,9.50408035153798,0.0,10.033748701973002,9.969977483112334,7.95637625480233,28.165440243592997,17.296474765407048,46.275510204081634,18.03735712294397,18.969126111983257,0.0,19.55431754874652,19.70404984423676,15.72375127420999
2861,"MULTIPOLYGON (((114734 438468, 114369 438491, 114362 438234, 114202 438182, 114166 438124, 114163 438077, 114139 438053, 114136 438123, 114166 438124, 114169 438204, 114132 438205, 114107 438176, 114038 438169, 114007 438072, 114289 437943, 114449 437805, 114713 437858, 114723 438104, 115002 438254, 114880 438477, 114734 438468)), ((114166 438124, 114202 438182, 114362 438234, 114369 438491, 114880 438477, 115002 438254, 115374 438474, 115434 438358, 115499 437814, 115503 438041, 115685 438469, 115802 438581, 116286 438662, 116476 439183, 116830 439190, 116829 439194, 116518 442562, 116393 442808, 116160 442872, 115514 442480, 115641 441247, 115201 441131, 114554 440900, 113900 440698, 113170 440536, 110386 439757, 110403 440348, 109186 439772, 109164 439761, 109142 439751, 108987 439657, 108891 438129, 108937 438112, 110425 438349, 110837 438362, 110789 437082, 110716 435711, 110683 435565, 110975 435886, 111089 436114, 111242 436122, 111541 436346, 111634 436509, 112239 436869, 112679 436902, 113324 436731, 114144 437037, 114690 437179, 114713 437858, 114449 437805, 114289 437943, 114007 438072, 114038 438169, 114107 438176, 114132 438205, 114169 438204, 114166 438124)))",2861,4,70.6777145683898,75.06490295462974,65.72420634920636,70.99375650364203,78.61895794099183,84.76547357539734,56.81464174454829,72.72954716037027,71.47106208947825,63.059701492537314,65.48507462686567,59.57049486461251,62.857142857142854,70.33582089552239,70.75471698113208,41.51658767772512,60.65420560747663,60.26119402985075
2865,"POLYGON ((115499 437814, 115434 438358, 115374 438474, 115002 438254, 114723 438104, 114713 437858, 114690 437179, 115384 437499, 115587 437684, 115499 437814))",2865,5,31.9812020776651,33.42811225120534,30.766369047619047,38.943808532778355,25.976145637162585,27.510014213722705,50.75285565939771,35.851888916687514,37.984880406493986,60.87287490484648,62.64265787471468,58.62244897959184,67.82826874825759,49.9476713762428,49.40558473873376,85.04178272980502,65.83592938733126,68.85830784913354
2871,"MULTIPOLYGON (((117551 440474, 117552 440475, 117550 440475, 117551 440474)), ((117552 440473, 117553 440476, 117552 440475, 117552 440473)), ((117558 440475, 117557 440476, 117556 440475, 117557 440474, 117558 440475)), ((119154 441462, 118677 441214, 118199 440846, 117859 441012, 117918 441171, 117785 441511, 117599 441695, 117525 442009, 117356 442062, 117178 442275, 116518 442562, 116829 439194, 116842 439054, 117180 439250, 117916 439371, 118556 439316, 118973 439193, 119591 439003, 119970 438964, 119853 439507, 119508 439564, 119323 440280, 118799 440128, 118756 440400, 119309 440637, 119597 440549, 119556 440711, 119154 441462), (117553 440476, 117556 440479, 117558 440475, 117557 440474, 117556 440475, 117553 440469, 117550 440475, 117553 440476)))",2871,3,93.12391788276034,94.52342687600444,88.75248015873017,92.66389177939644,94.82736974262396,96.2010595684197,93.76947040498442,90.3177383037278,93.54318998636758,91.0480349344978,92.35807860262008,84.93449781659389,92.24806201550388,91.26637554585152,92.99014238773276,96.80616740088108,85.91703056768559,93.12227074235808
2872,"POLYGON ((119597 440549, 119309 440637, 118756 440400, 118799 440128, 119323 440280, 119508 439564, 119853 439507, 119597 440549))",2872,4,31.288647044274057,30.75781926072444,32.948908730158735,9.482310093652444,32.919020715630886,21.566093810569843,43.21131879543095,29.034275706780083,28.144751518155903,10.167910447761194,10.727611940298509,11.017740429505135,4.0,12.406716417910449,8.773584905660377,25.68720379146919,12.05607476635514,11.100746268656716
2901,"POLYGON ((98503 437967, 98412 437559, 98196 437399, 97981 437073, 97722 436835, 97676 436583, 97846 436583, 97863 436092, 97476 436010, 97382 435690, 98037 435864, 98380 435913, 98608 436018, 99364 436653, 99258 436832, 99005 437015, 98834 437489, 98503 437967))",2901,2,77.66510017313875,77.9824452960811,79.01785714285714,80.73621227887617,78.61895794099183,57.00994960589223,75.80477673935619,81.49862396797599,77.79154789936796,55.254777070063696,57.00636942675159,56.21019108280255,69.84,57.245222929936304,32.74760383386581,57.46209098164405,67.7547770700637,59.63375796178344
2902,"POLYGON ((99470 439000, 98460 438147, 98503 437967, 98834 437489, 99005 437015, 99258 436832, 99364 436653, 99432 436794, 99519 437068, 99658 437224, 100032 437337, 99740 438082, 100014 438216, 99921 438450, 99470 439000))",2902,1,76.26762305218897,74.70639139572258,79.91071428571429,62.73413111342352,76.49717514124293,57.00994960589223,64.69366562824507,84.68851638729046,73.51592514561904,24.94407158836689,27.069351230425053,29.082774049217004,13.870246085011187,39.14988814317674,28.331466965285557,11.85682326621924,47.76286353467562,23.37807606263982
2903,"POLYGON ((100139 439551, 99532 439053, 99487 439053, 99470 439000, 99921 438450, 100014 438216, 99740 438082, 100032 437337, 100600 437731, 100969 437867, 100996 438006, 100578 438629, 100294 439085, 100281 439290, 100139 439551))",2903,1,84.94929507791244,84.80652738286561,84.66021825396825,87.77315296566077,89.8556183301946,75.41025972347849,62.149532710280376,68.0385288966725,75.67232618664022,45.19015659955257,48.88143176733781,42.281879194630875,49.328859060402685,65.99552572706935,54.871220604703254,10.290827740492167,21.812080536912752,26.733780760626395
2904,"POLYGON ((102202 438615, 101591 439335, 101204 439061, 100924 438971, 100923 438781, 100578 438629, 100996 438006, 100969 437867, 101590 437715, 101866 437900, 102076 438345, 102202 438615))",2904,2,76.34182537719515,73.66794412164668,81.23759920634922,69.52393340270552,75.78154425612053,49.5154412714821,72.6246105919003,79.18438829121841,72.33857974965919,51.03503184713376,48.328025477707,60.27070063694268,44.96,52.14968152866242,23.722044728434504,49.48124501197127,62.57961783439491,47.77070063694268
2905,"POLYGON ((101591 439335, 100861 440206, 100139 439551, 100281 439290, 100294 439085, 100578 438629, 100923 438781, 100924 438971, 101204 439061, 101591 439335))",2905,2,70.98689092258225,56.484114229200145,84.66021825396825,54.539542143600414,50.98556183301945,45.600206745057505,70.83333333333334,65.58669001751313,61.14760193332507,39.410828025477706,19.028662420382165,66.87898089171973,23.200000000000003,14.729299363057324,19.329073482428115,45.17158818834797,35.27070063694268,25.557324840764338
2907,"POLYGON ((100568 441114, 99990 440951, 99612 440882, 98780 440792, 98465 440611, 98524 440444, 99002 439758, 98644 439598, 98771 439106, 98978 439090, 99177 439297, 99487 439053, 99532 439053, 100139 439551, 100861 440206, 101023 440406, 100568 441114))",2907,2,92.93841207024488,88.73779206329583,96.10615079365078,79.90374609781477,86.47834274952919,92.53133479777748,91.80944963655244,91.88141105829372,89.75089850043376,88.21656050955414,81.92675159235668,93.94904458598728,68.4,74.44267515923568,89.37699680511182,90.98164405426976,86.86305732484077,84.47452229299363
2908,"POLYGON ((100549 441141, 100094 441777, 99800 442188, 99787 442202, 98963 441571, 98609 441368, 98445 441604, 98280 441483, 98247 441235, 98348 440840, 98465 440611, 98780 440792, 99612 440882, 99990 440951, 100568 441114, 100549 441141))",2908,2,83.7620578778135,82.80380764000495,85.34226190476191,79.12330905306972,89.10232266164469,60.731360640909685,70.83333333333334,71.16587440580435,71.86764159127526,67.83439490445859,67.67515923566879,68.23248407643312,66.47999999999999,81.05095541401273,37.85942492012779,45.17158818834797,46.17834394904459,46.57643312101911
2909,"POLYGON ((97981 437073, 97842 437197, 97455 437093, 96791 437092, 96549 437152, 96748 436645, 96387 436517, 96408 436349, 96601 436171, 96714 435892, 96815 435686, 96964 435634, 97208 435723, 97417 436590, 97722 436835, 97981 437073))",2909,3,64.48182043037349,56.21213994313264,74.06994047619048,56.971904266389174,55.58066541117389,57.00994960589223,53.81619937694704,60.08256192144108,56.71086875697112,43.5589519650655,30.67685589519651,58.406113537117896,44.73975636766335,31.33187772925764,37.130339539978095,31.277533039647576,37.55458515283843,32.96943231441048
2911,"POLYGON ((104247 442990, 103948 443316, 104388 443626, 103584 444436, 102906 443375, 103008 443190, 102738 443108, 102449 442652, 102081 442183, 101782 441887, 101535 441686, 100968 441325, 100549 441141, 100568 441114, 101023 440406, 100861 440206, 101591 439335, 102202 438615, 102385 438847, 102577 438928, 102995 438918, 103257 439107, 103505 440039, 103567 440426, 103706 440670, 103982 440802, 104031 441112, 103784 441534, 103677 441532, 103222 442083, 103040 442404, 103035 442543, 103210 442730, 104247 442990))",2911,3,67.42517932228543,64.39609346025466,72.13541666666666,68.02809573361083,60.15065913370998,49.5154412714821,69.09397715472481,72.72954716037027,67.85227413558061,48.25327510917031,46.17903930131004,54.80349344978166,58.58250276854928,37.33624454148472,30.33953997809419,54.73568281938326,56.55021834061136,51.96506550218341
2912,"MULTIPOLYGON (((101401 441703, 101401 441704, 101399 441704, 101399 441703, 101401 441703)), ((101397 441698, 101408 441698, 101401 441704, 101401 441703, 101397 441700, 101397 441699, 101397 441698)), ((101399 441706, 101404 441707, 101401 441708, 101399 441706)), ((101158 442831, 100691 442220, 100094 441777, 100549 441141, 100968 441325, 101535 441686, 101782 441887, 102081 442183, 101158 442831)), ((101399 441706, 101397 441702, 101399 441704, 101399 441706)), ((101399 441706, 101397 441702, 101399 441704, 101399 441706)))",2912,2,69.20603512243385,71.50451230065521,67.28670634920636,69.52393340270552,76.74827369742624,37.49838480423827,69.09397715472481,71.16587440580435,66.31552856611724,36.06687898089172,44.347133757961785,30.015923566878985,44.96,54.37898089171974,11.900958466453677,41.8196328810854,46.17834394904459,35.7484076433121
2913,"POLYGON ((103230 444790, 102100 445923, 101002 444817, 100843 444691, 100530 443558, 100502 443343, 100982 442981, 100682 442725, 99896 442310, 99800 442188, 100094 441777, 100691 442220, 101158 442831, 101274 443082, 101536 443282, 101711 443275, 102093 443643, 102387 444060, 102127 444295, 102367 444534, 102660 444242, 103230 444790))",2913,4,37.60821172396735,42.42798862652985,30.766369047619047,38.943808532778355,48.75078468298808,32.704483783434554,10.033748701973002,39.16687515636728,34.78745817325567,13.619402985074627,18.28358208955224,9.803921568627452,21.714285714285715,23.41417910447761,15.283018867924527,3.696682464454976,17.009345794392523,13.992537313432834
2914,"POLYGON ((103584 444436, 103230 444790, 102660 444242, 102367 444534, 102127 444295, 102387 444060, 102093 443643, 101711 443275, 101536 443282, 101274 443082, 101158 442831, 102081 442183, 102449 442652, 102738 443108, 103008 443190, 102906 443375, 103584 444436))",2914,2,69.45337620578779,68.90839411546544,71.68898809523809,51.925078043704474,75.44256120527308,75.41025972347849,62.149532710280376,61.99649737302977,61.55657454455323,36.703821656050955,39.3312101910828,39.64968152866242,20.32,51.27388535031847,60.063897763578275,31.444533120510776,29.777070063694268,26.59235668789809
2921,"POLYGON ((100162 436252, 99432 436794, 99364 436653, 98608 436018, 98380 435913, 98037 435864, 97382 435690, 97347 435539, 97334 435485, 97738 435566, 98725 435411, 99196 435258, 99580 435370, 99738 435350, 100074 435175, 100052 435378, 100292 435532, 100380 435364, 100604 435547, 100598 435767, 100455 435859, 100162 436252))",2921,3,47.00717289141726,52.664111756706646,38.132440476190474,42.57284079084287,58.34274952919021,45.600206745057505,47.2871235721703,50.18764073054791,47.56475399677779,17.248908296943235,26.200873362445417,9.27947598253275,24.695459579180508,34.27947598253275,27.27272727272727,22.90748898678414,23.253275109170303,20.305676855895197
2922,"POLYGON ((101218 437145, 101025 437398, 100786 437245, 100678 437367, 100600 437731, 100032 437337, 99658 437224, 99519 437068, 99432 436794, 100162 436252, 100398 436341, 100941 436820, 101203 437134, 101218 437145))",2922,2,71.32080138511007,75.72011373470144,65.99702380952381,68.02809573361083,82.8750784682988,77.32265150536244,64.69366562824507,61.99649737302977,65.93134217375139,39.96815286624204,52.70700636942676,26.59235668789809,42.0,66.79936305732484,63.17891373801917,34.87629688747007,29.777070063694268,34.79299363057325
2923,"POLYGON ((102402 435897, 102274 436136, 101861 436474, 101613 436540, 101558 436736, 101203 437134, 100941 436820, 100398 436341, 100162 436252, 100455 435859, 100598 435767, 100825 435864, 101582 436406, 101881 436118, 102022 435829, 102402 435897))",2923,2,59.73287162997774,59.10495734948695,61.061507936507944,60.91311134235172,56.57250470809792,45.600206745057505,53.81619937694704,70.19014260695522,62.089478250092945,20.461783439490446,22.452229299363054,19.028662420382165,30.959999999999997,20.780254777070063,19.329073482428115,19.39345570630487,44.18789808917197,27.86624203821656
2924,"MULTIPOLYGON (((103578 436537, 103390 436428, 103592 436204, 103692 436404, 103578 436537)), ((102481 437810, 102076 438345, 101866 437900, 101590 437715, 100969 437867, 100600 437731, 100678 437367, 100786 437245, 101025 437398, 101218 437145, 101468 437249, 101922 437200, 102216 437367, 102481 437810)))",2924,2,47.37818451644818,47.78093707504018,47.89186507936508,49.115504682622266,57.175141242937855,27.510014213722705,43.21131879543095,31.048286214660997,36.472921055892925,7.165605095541401,9.872611464968154,6.60828025477707,17.599999999999998,22.13375796178344,5.5910543130990416,10.295291300877892,3.1847133757961785,5.493630573248407
2925,"POLYGON ((103174 437006, 102959 437256, 102481 437810, 102216 437367, 101922 437200, 101468 437249, 101218 437145, 101203 437134, 101558 436736, 101613 436540, 101861 436474, 102274 436136, 102402 435897, 102442 435813, 103292 435970, 103805 436221, 103796 436270, 103692 436404, 103592 436204, 103390 436428, 103578 436537, 103174 437006))",2925,2,56.3071976255256,52.664111756706646,61.867559523809526,42.57284079084287,53.471437539234145,32.704483783434554,70.83333333333334,53.952964723542664,52.1254182674433,14.570063694267516,14.251592356687896,20.30254777070064,12.24,16.79936305732484,8.626198083067091,45.17158818834797,17.595541401273884,14.729299363057324
2926,"POLYGON ((102402 435897, 102022 435829, 101881 436118, 101582 436406, 100825 435864, 100598 435767, 100911 435671, 102442 435813, 102402 435897))",2926,2,33.353945090279495,32.216590431450115,36.84275793650794,9.482310093652444,36.94915254237288,8.424861093164491,27.12876427829699,35.851888916687514,27.12851654480109,1.751592356687898,2.0700636942675157,2.229299363057325,1.28,4.060509554140127,0.7188498402555911,3.5913806863527533,5.414012738853503,2.388535031847134
2931,"POLYGON ((103805 436221, 103292 435970, 102442 435813, 100911 435671, 100598 435767, 100604 435547, 100380 435364, 100292 435532, 100052 435378, 100074 435175, 99738 435350, 99580 435370, 99196 435258, 99540 435128, 99764 434943, 100248 434391, 100820 434123, 101110 434019, 102156 433723, 102557 433703, 103342 433865, 103516 433844, 103619 434018, 103797 434030, 103925 434165, 104021 434538, 103792 434560, 103801 434933, 103872 435355, 103777 435391, 103892 436079, 103805 436221))",2931,4,69.66361612663864,76.26406230683645,61.37152777777778,72.16441207075962,74.47583176396736,82.94353275617004,84.31983385254414,78.10858143607706,78.3120584954765,60.634328358208954,68.00373134328358,48.36601307189542,65.23809523809524,61.00746268656716,67.26415094339623,90.04739336492891,70.18691588785046,71.54850746268657
